time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-11-06T10:13:39.950Z,64.4618,-17.7044,10,4.5,mb,,112,1.587,1.15,us,usc000suxx,2015-01-31T02:50:04.040Z,"122 km W of Höfn, Iceland",earthquake,8.2,1.9,0.121,23,reviewed,us,us
2014-11-06T08:44:59.030Z,64.5272,-17.6482,5.98,4.3,mb,,115,1.599,0.97,us,usc000syhg,2015-01-31T02:50:04.040Z,"121 km WNW of Höfn, Iceland",earthquake,7.1,5.4,0.267,5,reviewed,us,us
2014-11-06T00:18:55.750Z,64.569,-17.7856,6.73,4.3,mb,,122,1.534,0.77,us,usc000syha,2015-01-31T02:50:03.040Z,"125 km S of Akureyri, Iceland",earthquake,6.7,4.9,0.169,11,reviewed,us,us
2014-11-05T18:19:46.250Z,64.5449,-17.6162,7.65,4.5,mb,,144,1.61,1,us,usc000syg7,2015-01-31T02:50:02.040Z,"120 km WNW of Höfn, Iceland",earthquake,11.5,5.1,0.101,31,reviewed,us,us
2014-11-05T16:29:33.340Z,64.5455,-17.7512,7.23,4.5,mb,,107,1.552,0.88,us,usc000syg4,2015-01-31T02:50:02.040Z,"126 km WNW of Höfn, Iceland",earthquake,9.1,4.8,0.121,21,reviewed,us,us
2014-11-05T14:02:14.110Z,64.5591,-17.6301,10.96,4.4,mb,,143,1.602,0.55,us,usc000syge,2015-01-31T02:50:01.040Z,"121 km WNW of Höfn, Iceland",earthquake,14.5,5.8,0.378,2,reviewed,us,us
2014-11-05T14:01:29.290Z,64.4491,-17.6581,7.97,4.6,mb,,87,1.61,0.86,us,usc000syfj,2015-01-31T02:50:01.040Z,"120 km W of Höfn, Iceland",earthquake,8.6,4.5,0.122,26,reviewed,us,us
2014-11-05T03:24:00.190Z,64.6811,-17.7716,8.2,4.5,mb,,118,1.528,0.3,us,usc000syf7,2015-01-31T02:50:00.040Z,"112 km S of Akureyri, Iceland",earthquake,7.3,6,0.204,8,reviewed,us,us
2014-11-04T23:21:23.680Z,64.6157,-17.7983,9.42,4.7,mb,,83,1.522,0.99,us,usc000sudf,2015-01-20T09:03:18.040Z,"119 km S of Akureyri, Iceland",earthquake,6.9,4.5,0.07,80,reviewed,us,us
2014-11-04T21:00:34.050Z,64.5613,-17.5314,8.07,4.6,mb,,115,1.644,0.6,us,usc000sub6,2015-01-20T09:03:18.040Z,"116 km WNW of Höfn, Iceland",earthquake,7.5,4.5,0.089,41,reviewed,us,us
2014-11-04T20:50:59.300Z,64.5805,-17.5103,7.64,4.5,mb,,121,1.65,0.9,us,usc000sy46,2015-01-20T09:03:18.040Z,"116 km WNW of Höfn, Iceland",earthquake,7.8,4.5,0.163,14,reviewed,us,us
2014-11-04T20:45:28.980Z,64.5411,-17.5898,7.79,4.7,mb,,110,1.622,0.85,us,usc000su0z,2015-01-20T09:03:18.040Z,"119 km WNW of Höfn, Iceland",earthquake,7.3,4.4,0.068,73,reviewed,us,us
2014-11-04T11:20:04.130Z,64.5152,-17.7487,6.85,4.4,mb,,106,1.558,0.91,us,usc000sy3t,2015-01-20T09:03:16.040Z,"125 km WNW of Höfn, Iceland",earthquake,6.8,4,0.138,17,reviewed,us,us
2014-11-04T08:49:04.500Z,64.4745,-17.5477,7.88,4.4,mb,,116,1.651,0.69,us,usc000sy3p,2015-01-20T09:03:16.040Z,"115 km W of Höfn, Iceland",earthquake,8.6,5,0.17,11,reviewed,us,us
2014-11-03T21:49:29.560Z,64.5535,-17.6572,9.64,4.7,mb,,89,1.591,1.03,us,usc000stsk,2015-01-20T09:03:15.040Z,"122 km WNW of Höfn, Iceland",earthquake,8.4,4.3,0.084,50,reviewed,us,us
2014-11-03T18:06:47.970Z,64.7115,-17.688,10,4.4,mb,,117,1.562,1.01,us,usc000sxbc,2015-01-20T09:03:15.040Z,"109 km S of Akureyri, Iceland",earthquake,9.5,1.9,0.31,8,reviewed,us,us
2014-11-03T05:41:29.550Z,64.6475,-17.547,7.58,4.7,mb,,105,1.627,0.91,us,usc000stl0,2015-01-20T09:03:13.040Z,"118 km SSE of Akureyri, Iceland",earthquake,8.7,4.3,0.126,20,reviewed,us,us
2014-11-03T00:46:40.490Z,64.2024,-17.716,6.9,4.4,mb,,84,1.657,0.93,us,usc000sxb9,2015-01-20T09:03:12.040Z,"121 km W of Höfn, Iceland",earthquake,6.5,5,0.123,19,reviewed,us,us
2014-11-02T17:39:01.340Z,64.328,-17.9496,8.77,4.1,mb,,154,1.519,0.99,us,usc000sxan,2015-01-20T09:03:12.040Z,"Iceland",earthquake,13.3,5.6,0.185,8,reviewed,us,us
2014-11-02T16:10:36.400Z,64.618,-17.7032,7.36,4.2,mb,,104,1.563,0.71,us,usc000sxa7,2015-01-20T09:03:11.040Z,"120 km S of Akureyri, Iceland",earthquake,7.4,4.8,0.167,14,reviewed,us,us
2014-11-02T16:05:46.130Z,64.5674,-17.0651,10,5.4,mww,,46,1.842,0.89,us,usc000stie,2022-05-03T18:19:26.057Z,"95 km WNW of Höfn, Iceland",earthquake,7.5,1.8,,,reviewed,us,us
2014-11-02T16:03:53.340Z,64.5536,-17.6531,7.96,4.2,mb,,112,1.593,0.72,us,usc000sxax,2015-01-20T09:03:11.040Z,"122 km WNW of Höfn, Iceland",earthquake,7.9,4,0.187,13,reviewed,us,us
2014-11-02T11:12:13.280Z,64.5903,-17.7552,8.04,4.4,mb,,104,1.544,0.74,us,usc000sthj,2015-01-20T09:03:11.040Z,"122 km S of Akureyri, Iceland",earthquake,9.3,4.8,0.112,28,reviewed,us,us
2014-11-02T00:27:04.260Z,64.6013,-17.6938,6.86,4.4,mb,,114,1.569,0.57,us,usc000stfe,2015-01-20T09:03:09.040Z,"122 km S of Akureyri, Iceland",earthquake,8.4,4.2,0.08,50,reviewed,us,us
2014-11-01T15:42:41.870Z,64.6353,-17.6826,6.98,4.3,mb,,116,1.57,1,us,usc000stcm,2015-01-20T09:03:08.040Z,"118 km S of Akureyri, Iceland",earthquake,9.7,5.2,0.202,9,reviewed,us,us
2014-11-01T14:01:13.850Z,64.3816,-17.6668,7.44,4.3,mb,,157,1.622,1.14,us,usc000stce,2015-01-20T09:03:08.040Z,"119 km W of Höfn, Iceland",earthquake,13.4,6.8,0.239,5,reviewed,us,us
2014-11-01T05:59:13.340Z,64.6342,-17.7241,7.66,4.4,mb,,117,1.552,0.69,us,usc000stba,2015-01-20T09:03:07.040Z,"118 km S of Akureyri, Iceland",earthquake,10.3,5.3,0.148,14,reviewed,us,us
2014-10-31T21:32:26.100Z,64.621,-17.777,10.4,5,mb,,34,1.531,0.78,us,usc000st92,2022-05-03T17:05:51.861Z,"119 km S of Akureyri, Iceland",earthquake,5.8,3.5,0.029,417,reviewed,us,us
2014-10-31T19:11:47.180Z,64.5784,-17.3611,7.7,4.6,mb,,88,1.714,0.95,us,usc000swll,2015-01-20T09:03:06.040Z,"109 km WNW of Höfn, Iceland",earthquake,9,4.6,0.107,30,reviewed,us,us
2014-10-31T18:57:12.820Z,64.5639,-17.6154,11.62,4.6,mb,,102,1.607,0.74,us,usc000st7t,2015-01-20T09:03:06.040Z,"120 km WNW of Höfn, Iceland",earthquake,8.5,4.4,0.077,53,reviewed,us,us
2014-10-31T08:03:53.910Z,64.4524,-17.9631,7.78,4.4,mb,,127,1.48,0.42,us,usc000swlx,2015-01-20T09:03:05.040Z,"134 km W of Höfn, Iceland",earthquake,8.3,5,0.189,11,reviewed,us,us
2014-10-31T01:30:38.970Z,64.76,-17.2373,5.37,5.2,mww,,47,1.753,0.82,us,usb000srwk,2022-05-03T15:27:25.713Z,"107 km S of Laugar, Iceland",earthquake,7.4,3.8,,,reviewed,us,us
2014-10-30T19:23:27.590Z,64.439,-17.6507,10,4.3,mb,,127,1.615,1.03,us,usc000swhw,2015-01-20T09:03:04.040Z,"119 km W of Höfn, Iceland",earthquake,9,1.9,0.238,7,reviewed,us,us
2014-10-30T19:21:51.810Z,64.5198,-17.6586,8.99,4.6,mb,,114,1.596,1.38,us,usb000srtp,2015-01-20T09:03:03.040Z,"121 km WNW of Höfn, Iceland",earthquake,9,4.8,0.074,66,reviewed,us,us
2014-10-30T09:44:01.610Z,64.6106,-17.5801,10,4.6,mb,,105,1.616,0.97,us,usb000srm5,2015-01-20T09:03:03.040Z,"120 km WNW of Höfn, Iceland",earthquake,5.9,1.8,0.091,41,reviewed,us,us
2014-10-30T05:23:21.260Z,64.5652,-17.3121,8.71,4.5,mb,,109,1.737,0.5,us,usb000srla,2015-01-20T09:03:02.040Z,"107 km WNW of Höfn, Iceland",earthquake,7.9,4,0.064,83,reviewed,us,us
2014-10-30T02:08:02.740Z,64.5099,-17.8178,8.09,4.3,mb,,107,1.53,0.4,us,usb000srkr,2015-01-20T09:03:02.040Z,"128 km WNW of Höfn, Iceland",earthquake,8.4,3,0.134,18,reviewed,us,us
2014-10-29T16:09:22.870Z,64.62,-17.4682,10,4.6,mb,,102,1.663,0.91,us,usb000sre6,2015-01-20T09:03:00.040Z,"116 km WNW of Höfn, Iceland",earthquake,4.3,1.9,0.075,63,reviewed,us,us
2014-10-29T05:23:39.570Z,64.5663,-17.5976,10,4.7,mb,,88,1.615,1.15,us,usb000srar,2015-01-20T09:02:59.040Z,"120 km WNW of Höfn, Iceland",earthquake,8.8,1.8,0.07,74,reviewed,us,us
2014-10-29T02:29:25.150Z,64.7014,-17.1822,8.02,4.5,mb,,107,11.691,0.77,us,usb000sr9y,2015-01-20T09:02:58.040Z,"107 km WNW of Höfn, Iceland",earthquake,6.4,4.4,0.073,69,reviewed,us,us
2014-10-28T18:48:16.180Z,64.4737,-17.653,6.01,4.6,mb,,107,1.607,0.85,us,usc000sw20,2015-01-17T01:25:43.040Z,"120 km W of Höfn, Iceland",earthquake,9.9,5.2,0.173,11,reviewed,us,us
2014-10-28T13:01:53.570Z,64.4807,-17.4382,8.34,4.4,mb,,54,1.697,1.05,us,usb000sr36,2015-01-17T01:25:43.040Z,"110 km WNW of Höfn, Iceland",earthquake,9,4.2,0.078,64,reviewed,us,us
2014-10-28T09:37:30.990Z,64.5236,-17.6013,4.53,4.4,mb,,104,1.62,0.7,us,usc000sw1q,2015-01-17T01:25:42.040Z,"119 km WNW of Höfn, Iceland",earthquake,6.8,5,0.189,10,reviewed,us,us
2014-10-28T06:05:01.000Z,64.6061,-17.5504,8.22,4.7,mb,,85,1.63,1.09,us,usb000sr1w,2015-01-17T01:25:42.040Z,"119 km WNW of Höfn, Iceland",earthquake,9.8,4.6,0.081,58,reviewed,us,us
2014-10-28T04:54:52.300Z,64.5699,-17.5952,7.9,4.8,mb,,101,1.615,0.15,us,usb000sr1t,2015-01-17T01:25:42.040Z,"120 km WNW of Höfn, Iceland",earthquake,9.5,4.5,0.071,74,reviewed,us,us
2014-10-28T02:12:29.760Z,64.5387,-17.7199,8.46,4.3,mb,,123,1.567,0.89,us,usc000sw1a,2015-01-17T01:25:42.040Z,"125 km WNW of Höfn, Iceland",earthquake,5.6,5.1,0.375,5,reviewed,us,us
2014-10-27T17:36:06.560Z,64.5531,-17.7758,10,4.6,mb,,103,1.54,0.86,us,usc000svf4,2015-01-17T01:25:41.040Z,"126 km S of Akureyri, Iceland",earthquake,9.6,1.9,0.125,25,reviewed,us,us
2014-10-27T05:48:20.620Z,64.6267,-17.6536,10,4.1,mb,,111,1.583,1.13,us,usc000svef,2015-01-17T01:25:41.040Z,"119 km S of Akureyri, Iceland",earthquake,6.7,1.7,0.158,13,reviewed,us,us
2014-10-27T01:05:19.020Z,64.5097,-17.8011,9.5,4.8,mb,,44,1.537,0.98,us,usb000sqtg,2015-01-17T01:25:40.040Z,"128 km WNW of Höfn, Iceland",earthquake,7,4,0.05,139,reviewed,us,us
2014-10-26T17:34:59.330Z,64.4137,-17.7714,8.33,4.3,mb,,124,1.57,1.22,us,usc000sve0,2015-01-17T01:25:40.040Z,"125 km W of Höfn, Iceland",earthquake,8.3,5,0.217,8,reviewed,us,us
2014-10-26T05:54:47.810Z,64.5311,-17.324,8.01,5.3,mww,,21,1.737,0.68,us,usb000sqpv,2022-05-03T17:05:06.477Z,"106 km WNW of Höfn, Iceland",earthquake,7.1,3.5,,,reviewed,us,us
2014-10-25T23:56:54.480Z,64.4639,-17.9895,5,4.1,mb,,127,1.466,0.36,us,usc000sv30,2015-01-17T01:25:39.040Z,"136 km S of Akureyri, Iceland",earthquake,6.3,1.9,0.165,10,reviewed,us,us
2014-10-25T23:55:34.110Z,64.6516,-17.5814,8.88,4.6,mb,,46,1.612,0.62,us,usb000sqnj,2015-01-17T01:25:39.040Z,"117 km SSE of Akureyri, Iceland",earthquake,7.3,3.1,0.062,85,reviewed,us,us
2014-10-25T17:39:50.880Z,64.6949,-17.2409,7.76,4.6,mb,,106,1.754,1.03,us,usc000sv1q,2015-01-17T01:25:38.040Z,"109 km WNW of Höfn, Iceland",earthquake,9.7,4.6,0.151,18,reviewed,us,us
2014-10-25T12:10:36.000Z,64.6077,-17.4497,10.88,4.6,mb,,107,1.673,0.77,us,usb000sqj3,2015-01-17T01:25:38.040Z,"114 km WNW of Höfn, Iceland",earthquake,9.2,4.2,0.065,77,reviewed,us,us
2014-10-25T02:58:31.030Z,64.4771,-17.736,8.1,4.3,mb,,104,1.571,0.76,us,usc000sv24,2015-01-17T01:25:37.040Z,"124 km W of Höfn, Iceland",earthquake,9.9,4.6,0.143,25,reviewed,us,us
2014-10-25T01:48:38.110Z,64.4457,-17.6238,7.11,5,mb,,63,1.625,0.92,us,usb000sqgw,2015-01-17T01:25:37.040Z,"118 km W of Höfn, Iceland",earthquake,7.4,3.5,0.038,248,reviewed,us,us
2014-10-24T13:58:06.840Z,64.4885,-17.809,8.1,4.2,mb,,125,1.538,1.44,us,usb000sqb0,2015-01-17T01:25:35.040Z,"128 km W of Höfn, Iceland",earthquake,13,5.4,0.187,11,reviewed,us,us
2014-10-24T10:24:02.370Z,64.6567,-17.2531,9.34,4.8,mb,,60,1.752,1.05,us,usb000sqa9,2015-01-17T01:25:35.040Z,"108 km WNW of Höfn, Iceland",earthquake,7.7,3.9,0.047,161,reviewed,us,us
2014-10-24T10:20:42.740Z,64.6004,-17.4908,6.82,4.6,mb,,101,1.656,0.87,us,usb000sqac,2015-01-17T01:25:35.040Z,"116 km WNW of Höfn, Iceland",earthquake,8.4,4.1,0.076,59,reviewed,us,us
2014-10-23T23:27:18.740Z,64.6808,-17.4298,7.71,4.6,mb,,66,1.674,0.81,us,usb000sq7m,2015-01-17T01:25:34.040Z,"115 km SSE of Akureyri, Iceland",earthquake,8.8,4.9,0.08,55,reviewed,us,us
2014-10-23T13:07:09.210Z,64.5792,-17.6296,10,4.5,mb,,122,1.599,1.18,us,usb000sq1s,2015-01-17T01:25:34.040Z,"122 km WNW of Höfn, Iceland",earthquake,11,1.9,0.171,11,reviewed,us,us
2014-10-23T09:48:45.770Z,64.6094,-17.5571,10,4.5,mb,,87,1.626,0.69,us,usc000sula,2015-01-17T01:25:33.040Z,"119 km WNW of Höfn, Iceland",earthquake,9.7,1.4,0.135,17,reviewed,us,us
2014-10-23T06:27:02.150Z,64.5605,-17.4836,10,4.6,mb,,106,1.664,0.76,us,usb000spz1,2015-01-17T01:25:33.040Z,"114 km WNW of Höfn, Iceland",earthquake,7.5,1.8,0.101,35,reviewed,us,us
2014-10-23T01:37:00.410Z,64.6505,-17.5417,7.53,4.6,mb,,105,1.629,0.23,us,usb000spxe,2015-01-17T01:25:33.040Z,"117 km SSE of Akureyri, Iceland",earthquake,8.7,4.2,0.087,45,reviewed,us,us
2014-10-22T20:49:21.680Z,64.4935,-17.6281,7.84,4.5,mb,,131,1.614,1.07,us,usc000sumi,2015-01-17T01:25:32.040Z,"119 km WNW of Höfn, Iceland",earthquake,9.1,3.3,0.128,19,reviewed,us,us
2014-10-22T13:21:33.260Z,64.6173,-17.5611,7.76,4.6,mb,,61,1.624,0.62,us,usb000spqd,2015-01-17T01:25:32.040Z,"120 km WNW of Höfn, Iceland",earthquake,8,4.1,0.069,68,reviewed,us,us
2014-10-22T09:11:51.820Z,64.6358,-17.3935,9.33,4.7,mb,,60,1.694,0.77,us,usb000sppg,2015-01-17T01:25:31.040Z,"113 km WNW of Höfn, Iceland",earthquake,6.9,4.2,0.053,129,reviewed,us,us
2014-10-22T05:24:26.660Z,64.5398,-17.7306,10,4.7,mb,,111,1.562,1.32,us,usb000spp7,2015-01-17T01:25:31.040Z,"125 km WNW of Höfn, Iceland",earthquake,4.7,1.9,0.094,39,reviewed,us,us
2014-10-22T03:33:30.060Z,64.7254,-17.7532,7.93,4.5,mb,,111,1.533,0.56,us,usc000sum1,2015-01-17T01:25:31.040Z,"107 km S of Akureyri, Iceland",earthquake,10.5,2.7,0.204,7,reviewed,us,us
2014-10-21T19:50:34.530Z,64.5596,-17.8833,6.92,4.6,mb,,106,1.494,0.93,us,usb000spjr,2015-01-15T20:03:37.040Z,"125 km S of Akureyri, Iceland",earthquake,9.4,4.4,0.122,23,reviewed,us,us
2014-10-21T08:36:40.480Z,64.5169,-17.1099,10,5.2,mb,,46,1.831,1.1,us,usb000spe3,2015-01-15T20:03:36.040Z,"96 km WNW of Höfn, Iceland",earthquake,7.7,1.8,0.033,337,reviewed,us,us
2014-10-21T08:34:49.860Z,64.6136,-17.4419,7.78,4.6,mb,,60,1.675,0.77,us,usb000spe2,2015-01-15T20:03:36.040Z,"114 km WNW of Höfn, Iceland",earthquake,8.5,4.3,0.08,55,reviewed,us,us
2014-10-20T22:18:24.960Z,64.5859,-17.6962,7.66,4.5,mb,,105,1.57,0.59,us,usb000spbs,2015-01-15T20:03:36.040Z,"123 km S of Akureyri, Iceland",earthquake,8.5,4.4,0.074,55,reviewed,us,us
2014-10-20T13:31:10.120Z,64.5882,-17.2396,7.61,4.6,mb,,111,1.765,0.83,us,usb000sp5z,2015-01-15T20:03:35.040Z,"104 km WNW of Höfn, Iceland",earthquake,9.2,4.4,0.092,49,reviewed,us,us
2014-10-20T13:27:58.950Z,64.6106,-17.4693,8,4.6,mb,,75,1.664,0.65,us,usb000sp5p,2015-01-15T20:03:35.040Z,"115 km WNW of Höfn, Iceland",earthquake,7.5,4.2,0.067,81,reviewed,us,us
2014-10-20T08:54:40.360Z,64.6648,-17.5866,10,4.6,mb,,99,1.608,0.72,us,usb000sp4p,2015-01-15T20:03:35.040Z,"115 km SSE of Akureyri, Iceland",earthquake,8.4,1.9,0.052,134,reviewed,us,us
2014-10-20T05:21:25.630Z,64.5753,-17.4201,10,4.3,mb,,105,1.689,1.17,us,usb000sp3u,2015-01-15T20:03:34.040Z,"112 km WNW of Höfn, Iceland",earthquake,7.8,1.9,0.089,43,reviewed,us,us
2014-10-20T01:00:26.210Z,64.5855,-17.4443,8.45,4.6,mb,,60,1.678,0.89,us,usb000sp3a,2015-01-15T20:03:34.040Z,"113 km WNW of Höfn, Iceland",earthquake,8.9,4.2,0.062,93,reviewed,us,us
2014-10-19T20:07:34.490Z,64.6124,-17.7756,14.49,4.4,mb,,121,1.532,0.99,us,usb000sp1v,2015-01-15T20:03:34.040Z,"120 km S of Akureyri, Iceland",earthquake,13.6,5.2,0.19,11,reviewed,us,us
2014-10-19T13:31:53.100Z,64.6331,-17.4816,9.11,4.5,mb,,106,1.656,0.63,us,usb000sp06,2015-01-15T20:03:33.040Z,"117 km WNW of Höfn, Iceland",earthquake,5.7,4.3,0.066,78,reviewed,us,us
2014-10-19T09:47:39.620Z,64.4404,-17.2968,5.72,4,mb,,108,1.765,0.91,us,usb000ss1m,2015-01-15T20:03:33.040Z,"102 km W of Höfn, Iceland",earthquake,12.8,5.4,0.299,5,reviewed,us,us
2014-10-19T03:22:08.730Z,64.6995,-17.4465,5.79,4.8,mb,,74,1.666,0.88,us,usb000snye,2015-01-15T20:03:32.040Z,"Iceland",earthquake,7.1,3.8,0.057,127,reviewed,us,us
2014-10-18T23:04:05.690Z,64.5375,-17.8175,8.64,4.4,mb,,111,1.525,1.17,us,usb000ss0w,2015-01-15T20:03:32.040Z,"128 km S of Akureyri, Iceland",earthquake,8.8,2.5,0.103,30,reviewed,us,us
2014-10-18T20:17:07.010Z,64.5794,-17.6024,7.21,4.5,mb,,111,1.611,0.55,us,usb000snwq,2015-01-15T20:03:32.040Z,"120 km WNW of Höfn, Iceland",earthquake,8.7,4.5,0.075,54,reviewed,us,us
2014-10-18T09:40:13.680Z,64.7254,-17.2768,8.8,5.3,mww,,45,1.737,0.81,us,usb000snsb,2022-05-03T18:19:03.900Z,"111 km S of Laugar, Iceland",earthquake,7.4,3.5,,,reviewed,us,us
2014-10-18T00:11:20.540Z,64.6177,-17.6449,6.5,4.6,mb,,60,1.588,0.72,us,usb000snq5,2015-01-15T20:03:30.040Z,"120 km S of Akureyri, Iceland",earthquake,7.9,4.3,0.045,167,reviewed,us,us
2014-10-17T12:30:47.100Z,64.6273,-17.6541,6.98,4.3,mb,,111,1.583,1.27,us,usb000srpy,2015-01-15T20:03:29.040Z,"119 km S of Akureyri, Iceland",earthquake,6,4.9,0.188,10,reviewed,us,us
2014-10-17T10:09:50.370Z,64.6003,-17.5397,7.29,4.6,mb,,82,1.635,0.68,us,usb000snca,2015-01-15T20:03:29.040Z,"118 km WNW of Höfn, Iceland",earthquake,8.3,4.3,0.083,52,reviewed,us,us
2014-10-17T01:58:55.580Z,64.6369,-17.2366,8.26,4.5,mb,,114,1.761,0.86,us,usb000sn9i,2015-01-15T20:03:28.040Z,"106 km WNW of Höfn, Iceland",earthquake,9.2,4.6,0.067,92,reviewed,us,us
2014-10-16T21:25:04.150Z,64.4803,-17.8386,6.91,4.6,mb,,60,1.527,1.11,us,usb000sn71,2015-01-15T20:03:28.040Z,"129 km W of Höfn, Iceland",earthquake,8.4,4.2,0.066,75,reviewed,us,us
2014-10-16T16:10:37.380Z,64.6624,-17.5007,7.57,4.6,mb,,63,1.645,0.75,us,usb000smwn,2015-01-15T20:03:27.040Z,"117 km SSE of Akureyri, Iceland",earthquake,7.2,4,0.053,122,reviewed,us,us
2014-10-16T03:14:59.200Z,64.6175,-17.5353,7.72,4.7,mb,,113,1.635,0.42,us,usb000smpm,2015-01-15T20:03:26.040Z,"119 km WNW of Höfn, Iceland",earthquake,8.5,4.4,0.065,80,reviewed,us,us
2014-10-15T11:16:33.900Z,64.4814,-18.0043,10,5.5,mww,,75,1.456,0.97,us,usb000smcv,2022-05-03T17:04:37.120Z,"134 km S of Akureyri, Iceland",earthquake,7,1.8,,,reviewed,us,us
2014-10-14T21:56:56.340Z,64.6338,-17.4853,8.1,4.6,mb,,76,1.655,0.58,us,usb000sm7i,2015-01-06T23:49:57.040Z,"117 km WNW of Höfn, Iceland",earthquake,7.3,4.3,0.058,97,reviewed,us,us
2014-10-14T18:51:17.870Z,64.6479,-17.5133,9,4.7,mb,,103,1.641,0.83,us,usb000sm3z,2015-01-06T23:49:57.040Z,"118 km SSE of Akureyri, Iceland",earthquake,5,4.2,0.052,131,reviewed,us,us
2014-10-14T13:03:35.260Z,64.6289,-17.5042,8.33,4.6,mb,,104,1.647,0.55,us,usb000sm1f,2015-01-06T23:49:57.040Z,"118 km WNW of Höfn, Iceland",earthquake,9.6,4.6,0.061,93,reviewed,us,us
2014-10-14T06:41:30.790Z,64.4883,-17.8712,10,4.5,mb,,124,1.511,1.47,us,usb000slyf,2015-01-06T23:49:56.040Z,"131 km W of Höfn, Iceland",earthquake,8.7,1.8,0.108,31,reviewed,us,us
2014-10-14T01:10:12.250Z,64.6879,-17.5508,7.18,4.7,mb,,111,1.622,0.24,us,usb000slvv,2015-01-06T23:49:56.040Z,"113 km SSE of Akureyri, Iceland",earthquake,10.7,4.8,0.065,82,reviewed,us,us
2014-10-13T19:00:17.510Z,64.648,-17.5143,10,4.7,mb,,95,1.641,0.78,us,usb000slpk,2015-01-06T23:49:55.040Z,"118 km SSE of Akureyri, Iceland",earthquake,7.7,1.8,0.045,170,reviewed,us,us
2014-10-13T16:15:01.390Z,64.5621,-17.8399,10,4.5,mb,,122,1.512,0.91,us,usb000slmi,2015-01-06T23:49:55.040Z,"125 km S of Akureyri, Iceland",earthquake,5.1,1.9,0.069,71,reviewed,us,us
2014-10-13T09:26:48.400Z,64.3668,-17.6107,10,4.3,mb,,150,1.649,1.23,us,usb000sliv,2015-01-06T23:49:55.040Z,"116 km W of Höfn, Iceland",earthquake,8.3,1.9,0.168,11,reviewed,us,us
2014-10-13T09:16:50.090Z,64.6412,-17.4395,10,4.6,mb,,103,1.673,0.88,us,usb000slil,2015-01-06T23:49:55.040Z,"115 km WNW of Höfn, Iceland",earthquake,6.9,1.5,0.055,117,reviewed,us,us
2014-10-12T21:23:16.090Z,64.5756,-17.764,7.73,4.8,mb,,111,1.542,0.58,us,usb000sldt,2015-01-06T23:49:54.040Z,"124 km S of Akureyri, Iceland",earthquake,7.5,4.3,0.098,36,reviewed,us,us
2014-10-12T10:07:22.510Z,64.6064,-17.5819,10,4.6,mb,,82,1.616,0.75,us,usb000sl9c,2015-01-06T23:49:52.040Z,"120 km WNW of Höfn, Iceland",earthquake,7.3,1.7,0.054,113,reviewed,us,us
2014-10-12T08:43:44.090Z,64.533,-17.6572,10,5.1,mb,,24,1.594,0.62,us,usb000sl8u,2022-05-03T17:04:26.504Z,"121 km WNW of Höfn, Iceland",earthquake,7.7,1.8,0.029,425,reviewed,us,us
2014-10-11T19:35:56.130Z,64.3551,-17.9128,7.28,4.3,mb,,124,1.526,0.52,us,usb000sq0a,2015-01-06T23:49:51.040Z,"131 km W of Höfn, Iceland",earthquake,7.1,5.2,0.142,15,reviewed,us,us
2014-10-11T19:34:01.670Z,64.5703,-17.5229,9.2,4.5,mb,,82,1.646,0.47,us,usb000sl4h,2015-01-06T23:49:51.040Z,"116 km WNW of Höfn, Iceland",earthquake,8.8,4.4,0.066,73,reviewed,us,us
2014-10-11T11:30:19.660Z,64.6752,-17.405,8.01,4.7,mb,,73,1.685,0.6,us,usb000sl1m,2015-01-06T23:49:51.040Z,"115 km WNW of Höfn, Iceland",earthquake,7.7,4.3,0.049,142,reviewed,us,us
2014-10-10T23:51:19.910Z,64.6186,-17.5864,8.86,4.5,mb,,107,1.613,0.82,us,usb000sky5,2015-01-06T23:49:50.040Z,"121 km S of Akureyri, Iceland",earthquake,8.1,4.5,0.062,87,reviewed,us,us
2014-10-10T21:04:58.280Z,64.6431,-17.6189,8.96,4.7,mb,,70,1.596,0.76,us,usb000skw0,2015-01-06T23:49:50.040Z,"118 km S of Akureyri, Iceland",earthquake,8,4.4,0.044,172,reviewed,us,us
2014-10-10T11:26:10.380Z,64.7719,-17.5737,7.99,4.8,mb,,73,1.609,1.08,us,usb000skmw,2015-01-06T23:49:49.040Z,"104 km SSE of Akureyri, Iceland",earthquake,7.7,3.7,0.05,139,reviewed,us,us
2014-10-10T02:24:37.540Z,64.5691,-17.593,6.45,4.5,mb,,88,1.616,0.64,us,usb000skis,2015-01-06T23:49:49.040Z,"120 km WNW of Höfn, Iceland",earthquake,9,4.6,0.095,48,reviewed,us,us
2014-10-09T21:22:13.360Z,64.6209,-17.479,8.92,4.7,mb,,74,1.659,0.6,us,usb000skft,2015-01-06T23:49:48.040Z,"116 km WNW of Höfn, Iceland",earthquake,5,3.9,0.038,235,reviewed,us,us
2014-10-09T19:13:16.850Z,64.5106,-17.9455,10,4.6,mb,,116,1.475,0.58,us,usb000spfy,2015-01-06T23:49:48.040Z,"130 km S of Akureyri, Iceland",earthquake,12.3,1.9,0.096,35,reviewed,us,us
